ppd_id,fy,EEGroupID,TierID,source_membership,notes_membership,beneficiaries_DisabilityRetirees,beneficiaries_DependentSurvivors,actives_tot,ActiveSalaries,ActiveAge_avg,ActiveTenure_avg,ActiveSalary_avg,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,benefits_tot,BeneficiaryAge_avg,BeneficiaryBenefit_avg,beneficiaries_ServiceRetirees,benefits_ServiceRetirees,ServiceRetireeAge_avg,ServiceRetireeBenefit_avg,ServiceRetAge_avg,ServiceRetTenure_avg,ServiceRetBenefit_avg,benefits_DisabilityRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,ActiveSalary_avg_est,BeneficiaryBenefit_avg_est
51,2006,0,0,,,756,,88788,4819324.5,44.599998,13.9,54.278999,,,44452,1370999.8,69.800003,30.841999,40393,1307290.5,69.900002,32.363998,,,,17072.387,3303,,0,,,133240,0,0
51,2007,0,0,,,746,,88962,4969092,44.299999,13.3,55.855999,,,47635,1556423.4,69.599998,32.674,43518,1488259.8,69.599998,34.199001,,,,17471.494,3371,,0,,,136597,0,0
51,2008,0,0,,,725,,89636,5163498,44.200001,12.9,57.605,,,50024,1718157.8,69.699997,34.347,45888,1646892.4,69.599998,35.889,,,,17573.547,3411,,0,,,139660,0,0
51,2009,0,0,,,747,,89788,5389895,44.099998,12.8,60.028999,,,52107,1862841.6,69.800003,35.75,47892,1787052.9,69.699997,37.313999,,,,18572.377,3468,,0,,,141895,0,0
51,2010,0,0,,,733,,88673,5509698,44.200001,12.8,62.134998,,,53951,1999778.3,70,37.067001,49686,1919712.9,69.900002,38.637001,,,,17601.93,3532,,0,,,142624,0,0
51,2011,0,0,,,737,,87136,5558311.5,44.299999,12.9,63.789001,,,55690,2133290.3,70.199997,38.306999,51363,2048750.6,70.099998,39.888,,,,19251.025,3590,,0,,,142826,0,0
51,2012,0,0,,,731,,86860,5655353,42.200001,12.8,65.109001,,,57406,2261958.5,70.400002,39.403,53055,2173943.5,70.400002,40.974998,,,,19666.666,3620,,0,,,144266,0,0
51,2013,0,0,,,735,,87765,5783294,44.099998,12.9,65.894997,,,59019,2375963.5,70.900002,40.257999,54658,,70.699997,41.912998,,,,,3626,,0,,,146784,0,0
51,2014,0,0,,,749,,88788,5962650,44,12.9,67.155998,,,61034,2503106.8,71.099998,41.012001,56586,,,42.657001,,,,,3699,,0,,,149822,0,0
51,2015,0,0,,,744,,90070,6204274.5,43.799999,12.9,68.883003,,,62312,2625686.5,71.599998,42.138,57998,,71.300003,43.761002,,,,,3570,,0,,,152382,0,0
51,2016,0,0,,,731,,91059,6388732,43.700001,12.9,70.160004,,,63744,2734293.3,72,42.891998,59367,,71.699997,44.514,,,,,3646,,0,,,154803,0,0
52,2001,0,0,,,923,,36583,1271564,43.599998,10.2,34.757999,5799,,16905,191785648,69.699997,11.345,13048,164922.03,,,,,,7877.9639,2934,,0,,,59287,0,0
52,2002,0,0,,,941,,37043,1327360.5,43.900002,10.4,35.833,5510,,17538,210982.92,69.599998,12.03,13578,182197.55,,,,,,8290.5479,3019,,0,,,60091,0,0
52,2003,0,0,,,972,,37159,1381197.8,44.299999,10.5,37.169998,5575,,18443,236588.63,69.400002,12.828,14319,205000.86,,,,,,8995.3564,3152,,0,,,61177,0,0
52,2004,0,0,,,1014,,36766,1437211.5,44.599998,10.8,39.091,5804,,19271,262222,68.400002,13.607,15060,228280.88,,,,,,9921.6719,3197,,0,,,61841,0,0
52,2005,0,0,,,1048,,36467,1462411.8,44.900002,11.1,40.102001,6126,,20155,288061.63,69.199997,14.292,15829,251623.41,,,,,,10641.384,3278,,0,,,62748,0,0
52,2006,0,0,,,1105,,36846,1545886.5,45.099998,11.2,41.955002,6235,,21464,322522.66,69.099998,15.026,16853,281918.09,,,,,,11882.22,3506,,0,,,64545,0,0
52,2007,0,0,,,1158,,36518,1581597.9,45.5,11.5,43.310001,6438,,22600,353541.84,69.099998,15.643,17832,309714.72,,,,,,13105.332,3610,,0,,,65556,0,0
52,2008,0,0,,,1194,,36092,1624855.1,45.599998,11.6,45.02,6662,,23832,391959.03,69,16.447001,18895,344426.16,,,,,,14096.016,3743,,0,,,66586,0,0
52,2009,0,0,,,1233,,35598,1636501.3,45.900002,11.8,45.972,6726,,24930,423577.69,69,16.990999,19851,373097.63,,,,,,14891.328,3846,,0,,,67254,0,0
52,2010,0,0,,,1307,,35816,1683983.3,46,12,47.018002,6961,,26930,481476.5,68.900002,17.879,21615,426151.63,,,,,,16351.764,4008,,0,,,69707,0,0
52,2011,0,0,,,1342,,35111,1669676.5,46.200001,12.2,47.554001,7160,,28202,520998.78,68.900002,18.474001,22721,462067.44,,,,,,17499.996,4139,,0,,,70473,0,0
52,2012,0,0,,,1391,,34187,1640390.9,46.299999,12.3,47.983002,7262,,29739,565478.69,68.900002,19.014999,24035,,,,,,,,4313,,0,,,71188,0,0
52,2013,0,0,,,1497,,34809,1687391,46.299999,12.2,48.476002,7620,,32460,628103.31,69,19.35,26379,,,,,,,,4584,,0,,,74889,0,0
52,2014,0,0,,,1619,,35302,1743799.1,46.200001,12,49.396999,7960,,35754,723077.63,69,20.224001,29137,,,,,,,,4998,,0,,,79016,0,0
52,2015,0,0,,,1720,,35274,1786825.4,46.099998,11.8,50.655998,8340,,37467,778114.31,69.099998,20.768,30533,,,,,,,,5214,,0,,,81081,0,0
52,2016,0,0,,,,,34843,1779900,45.900002,11.5,51.084,8252,,38774,822940.81,69.199997,21.216,,,,,,,,,,,,,,81869,0,0
53,2001,0,0,,,4538,,318538,9264183,43.599998,9.6000004,29.083,14313,,130790,1943444,,14.859,114936,,,,,,,,11316,,0,,,463641,0,0
53,2002,0,0,,,4699,,326350,9707281,43.599998,9.5,29.745001,14403,,135277,2094382,,15.482,118833,,,,,,,,11745,,0,,,476030,0,0
53,2003,0,0,,,4856,,326938,10043862,43.799999,9.6999998,30.721001,14247,,139814,2251766,,16.105,122755,,,,,,,,12203,,0,,,480999,0,0
53,2004,0,0,,,5013,,322494,10407072,43.799999,9.6999998,32.271,15756,,145378,2431636,,16.726,127745,,,,,,,,12620,,0,,,483628,0,0
53,2005,0,0,,,5210,,316151,10205972,43.700001,9.6999998,32.284,16806,,151706,2644700,,17.433001,133564,,,,,,,,12932,,0,,,484663,0,0
53,2006,0,0,,,5373,,308233,9806452,44.099998,9.8999996,31.815001,15679,,157163,2828460,,17.997,138306,,,,,,,,13484,,0,,,481075,0,0
53,2007,0,0,,,5509,,295984,9851471,44.5,10.3,33.284,14999,,162844,3013075,,18.503,143394,,,,,,,,13941,,0,,,473827,0,0
53,2008,0,0,,,5541,,278642,9958132,44.900002,10.8,35.737999,14312,,167265,3171261,,18.959999,147323,,,,,,,,14401,,0,,,460219,0,0
53,2009,0,0,,,5586,,268208,9883674,45.400002,11.4,36.851002,14454,,171922,3336165,,19.405001,151465,,,,,,,,14871,,0,,,454584,0,0
53,2010,0,0,,,5665,,242568,8845019,45.200001,11.1,36.464001,15026,,187722,3814755,,20.320999,166749,,,,,,,,15308,,0,,,445316,0,0
53,2011,0,0,,,5820,,236660,9155691,45.299999,11.3,38.687,15090,,192435,3987227,,20.719999,170961,,,,,,,,15654,,0,,,444185,0,0
53,2012,0,0,,,5974,,223769,8649029,45.700001,11.9,38.652,16167,,196661,4134218,,21.021999,174651,,,,,,,,16036,,0,,,436597,0,0
53,2013,0,0,,,6072,,212252,8225139.5,46,12.3,38.702,16235,,200952,4289281,,21.344999,178510,,,,,,,,16370,,0,,,429439,0,0
53,2014,0,0,,,6168,,199674,7943921.5,46.099998,12.7,39.784,23140,,204512,4431065,,21.667,181489,,,,,,,,16855,,0,,,427326,0,0
53,2015,0,0,,,6195,,194957,8005009,,,41.060383,22717,,207651,4568852,,22.002552,184496,,,,,,,,16960,,0,,,425325,1,1
53,2016,0,0,,,6195,,194957,8005009,,,41.060383,22717,,207651,4568852,,22.002552,184496,,,,,,,,16960,,0,,,425325,0,0
54,2001,0,0,,,3300,,45852,2230562,47.400002,17.700001,48.646999,8809,,37111,471407,,12.703,28401,,,,,,,,5410,,0,,,91772,0,0
54,2002,0,0,,,3388,,43064,2133477,48,18.6,49.542,7917,,39666,546968,,13.789,30737,,,,,,,,5541,,0,,,90647,0,0
54,2003,0,0,,,3476,,36536,1859555,47.700001,17.9,50.896999,7528,,45491,708607,,15.577,36324,,,,,,,,5691,,0,,,89555,0,0
54,2004,0,0,,,3543,,34749,1889410,48.400002,19,54.373001,7397,,45619,729087,,15.982,36207,,,,,,,,5869,,0,,,87765,0,0
54,2005,0,0,,,3525,,33770,1880179,49.299999,20,55.675999,7200,,45801,747428,,16.139,36410,,,,,,,,5866,,0,,,86771,0,0
54,2006,0,0,,,3588,,32575,1847653,50.099998,21,56.720001,7217,,45980,769096,,16.726999,36271,,,,,,,,6121,,0,,,85772,0,0
54,2007,0,0,,,3615,,30864,1825889,50.799999,21.799999,59.159,6663,,46886,802018,,17.106001,36963,,,,,,,,6308,,0,,,84413,0,0
54,2008,0,0,,,3595,,28568,1763672,51.400002,22.700001,61.736,6912,,48078,842612,,17.525999,37984,,,,,,,,6499,,0,,,83558,0,0
54,2009,0,0,,,3589,,27455,1734325,52.099998,23.5,63.169998,6613,,49029,880763,,17.964001,38839,,,,,,,,6601,,0,,,83097,0,0
54,2010,0,0,,,3565,,25478,1621709.3,52.599998,24.1,63.651001,6243,,50462,934092,,18.511,40152,,,,,,,,6745,,0,,,82183,0,0
54,2011,0,0,,,3527,,19650,1276057.6,51.900002,23.299999,64.939003,6094,,55648,1113963,,20.018,45338,,,,,,,,6783,,0,,,81392,0,0
54,2012,0,0,,,3518,,17860,1155591,52.5,24.200001,64.703003,6271,,56288,1143400,,20.313,45886,,,,,,,,6884,,0,,,80419,0,0
54,2013,0,0,,,3492,,16466,1081728.9,53.200001,25,65.695,5343,,56854,1175329,,20.372999,46436,,,,,,,,6926,,0,,,78663,0,0
54,2014,0,0,,,3511,,14985,1010986.9,53.700001,25.799999,67.467003,5007,,57615,1212333,,21.042,47103,,,,,,,,7001,,0,,,77607,0,0
54,2015,0,0,,,3467,,13404,922092928,54.200001,26.5,68.792,4606,,58453,1254602,,21.462999,47923,,,,,,,,7063,,0,,,76463,0,0
54,2016,0,0,,,3467,,13404,922092928,54.200001,26.5,68.792,4606,,58453,1254602,,21.462999,47923,,,,,,,,7063,,0,,,76463,0,0
55,2001,0,0,,,207,,959,46337.922,,,48.319,210,,5043,126448,,25.073999,3796,,,,,,,,1040,,0,,,6212,0,0
55,2002,0,0,,,205,,836,43079.078,,,51.529999,200,,5021,133387,,26.566,3780,,,,,,,,1036,,0,,,6057,0,0
55,2003,0,0,,,197,,705,36691.723,54.299999,28.700001,52.044998,189,,4960,135055,,27.229,3749,,73,28.884001,,,,4193.7358,1014,,0,,,5854,0,0
55,2004,0,0,,,191,,552,31020.191,54.900002,29.200001,56.195999,181,,4981,138569.34,,27.82,3791,,73,29.375999,,,,4134.7681,999,,0,,,5714,0,0
55,2005,0,0,,,185,,462,26614.896,55.599998,30.1,57.608002,174,,4908,141748.05,,28.881001,3737,,73,30.396,,,,4135.8599,986,,0,,,5544,0,0
55,2006,0,0,,,172,,335,19530.5,56.5,31.1,58.299999,172,,4882,145482.03,,29.799999,3736,,72.900002,31.296,,,,4022.7361,974,,0,,,5389,0,0
55,2007,0,0,,,163,,266,15855.729,57.299999,32.299999,59.608002,156,,4771,148040.92,,31.028999,3665,,73.099998,32.543999,,,,3949.1641,943,,0,,,5193,0,0
55,2008,0,0,,,154,,211,12697.559,58.099998,33.5,60.178001,134,,4646,147826,,31.818001,3577,,73.300003,33.251999,,,,3886.344,915,,0,,,4991,0,0
55,2009,0,0,,,146,,174,10841.766,59.200001,34.599998,62.308998,120,,4493,148708,,33.098,3468,,73.599998,34.428001,,,,3779.064,879,,0,,,4787,0,0
55,2010,0,0,,,143,,143,8882.5879,60.099998,35.5,62.116001,102,,4343,144906,,33.365002,3360,,,,,,,,840,,0,,,4588,0,0
55,2011,0,0,,,131,,107,6747.2061,60.700001,36.599998,63.057999,88,,4193,141525,,33.752998,3256,,,,,,,,806,,0,,,4388,0,0
55,2012,0,0,,,123,,80,5272,61.5,38.200001,65.900002,69,,4055,139151.22,,34.316002,3142,,,35.535999,,,,3201.4441,790,,0,,,4204,0,0
55,2013,0,0,,,117,,64,4258,61.400002,38.900002,66.530998,57,,3909,135832.72,,34.749001,3022,,36.036999,,,,,,770,,0,,,4030,0,0
55,2014,0,0,,,109,,42,2851,61.900002,39.599998,67.880997,43,,3777,133139,,35.25,2929,,,,,,,,739,,0,,,3862,0,0
56,2001,0,0,,,1468,,138759,3614000,,,26.042,25917,83027,49414,598709,,12.116,41797,,,,,,,,6149,,0,,,214090,0,0
56,2002,0,0,,,1565,,137817,3728000,,,27.049999,29353,87114,50878,629052,,12.364,43037,,,,,,,,6276,,0,,,218048,0,0
56,2003,0,0,,,1640,,140066,4233217,45.200001,9.6000004,30.223,32128,94340,52563,642269,,12.219,44532,,71.400002,12.216,,,,15881.76,6391,,0,,,224757,0,0
56,2004,0,0,,,1760,,138164,4220503,45.599998,9.8999996,30.547001,33915,102265,54780,690178,,12.636,46470,,72,12.66,,,,17233.92,6550,,0,,,226859,0,0
56,2005,0,0,,,1853,,142303,4530883,45.799999,9.8999996,31.84,35768,100369,56651,720971,,12.727,48148,,72.099998,12.72,,,,18433.645,6650,,0,,,234722,0,0
56,2006,0,0,,,1940,,144244,4703895,46,10,32.611,37476,105590,59078,755332,,12.785,50320,,72.099998,12.744,,,,19415.52,6818,,0,,,240798,0,0
56,2007,0,0,,,1988,,146226,4957790,46.200001,10.1,33.904999,39722,109599,61436,793309,,12.913,52554,,72.199997,12.864,,,,19967.473,6894,,0,,,247384,0,0
56,2008,0,0,,,2046,,143562,4952751,46.5,10.4,34.499001,42308,116805,63880,835146,,13.074,54855,,,13.009,,,,21086.076,6979,,0,,,249750,0,0
56,2009,0,0,,,2075,,143353,5130307,46.900002,10.7,35.787998,43133,121690,66059,874392,,13.237,56948,,,13.135,,,,22013.676,7036,,0,,,252545,0,0
56,2010,0,0,,,2215,,140389,5183629,47.200001,11,36.758999,45151,126027,68494,919574,,13.43,59159,,,13.332,,,,24065.975,7120,,0,,,254034,0,0
56,2011,0,0,,,2334,,139952,5183629,47.299999,11.1,37.040001,45325,109630,71821,964338,,13.427,62198,,,13.334,,,,25909.734,7289,,0,,,257098,0,0
56,2012,0,0,,,3638,,139330,5201524,47.299999,11.1,37.332001,44354,115287,75535,1015249.1,,13.441,64472,,,13.317,,,,44572.777,7425,,0,,,259219,0,0
56,2013,0,0,,,3683,,139763,5256798,47.299999,11,37.612,45946,119509,79083,1067403.6,,13.497,67861,,,,,,,,7539,,0,,,264792,0,0
56,2014,0,0,,,3704,,143343,5392643,47,10.7,37.620998,48505,121019,83134,1148130,,13.612,71740,,,,,,,,7690,,0,,,274982,0,0
56,2015,0,0,,,3801,,145650,5616092,46.700001,10.4,38.558998,51605,125366,90592,1270958,,14.029472,78372,,,,,,,,8419,,0,,,287847,0,1
56,2016,0,0,,,3830,,148745,5906821,46.5,10.1,39711,52516,132416,94288,1396385,,14.809785,81911,,,,,,,,8547,,0,,,295549,0,1
57,2001,0,0,,,1127,,49229,,,,37.255318,11452,8111,19978,,,13.542797,16766,,,,,,,,2085,,0,,,80659,1,1
57,2002,0,0,,,1218,,49099,,,,39.00996,11939,8224,20805,,,14.26037,17279,,,,,,,,2308,,0,,,81843,1,1
57,2003,0,0,,,1275,,48136,2138858,45.400002,12.3,44.433998,12679,8626,21454,311472,,14.518,17774,,,14.82,,,,13831.2,2405,,0,,,82269,0,0
57,2004,0,0,,,1397,,46899,2066680.6,46,12.7,44.067001,13784,12741,22654,339323,,14.979,18672,,72.099998,15.276,,,,15288.768,2585,,0,,,83337,0,0
57,2005,0,0,,,1434,,47125,2084561.8,46,12.7,44.235001,13592,7702,23367,347959,,14.891,19202,,72,15.624,,,,16158.312,2731,,0,,,84084,0,0
57,2006,0,0,,,1508,,48000,2157579,46.200001,12.5,44.950001,14217,6828,24204,366797,,15.154,19903,,72,15.876,,,,17553.119,2793,,0,,,86421,0,0
57,2007,0,0,,,1547,,48379,2241738,46.200001,12.4,46.337002,14751,7007,25346,392058,,15.468,20880,,74.800003,16.224001,,,,18452.615,2919,,0,,,88476,0,0
57,2008,0,0,,,1620,,48816,2378816,46.400002,13.5,48.369999,14951,6865,26441,418757,,15.834,21735,,,16.596001,,,,19874.16,3086,,0,,,90208,0,0
57,2009,0,0,,,1656,,48989,2493948,46.700001,13.6,50.908001,15210,6912,27343,445792,,16.304001,22457,,,16.983,,,,20860.633,3230,,0,,,91542,0,0
57,2010,0,0,,,1684,,48494,2483519,47,12.7,51.213001,15388,6537,28435,473447,,16.65,23337,,,17.382999,,,,21886.947,3414,,0,,,92317,0,0
57,2011,0,0,,,1723,,47955,2459441,47.099998,12.6,51.285999,15422,6117,30164,505573,,16.761,24900,,,17.825001,,,,22765.998,3541,,0,,,93541,0,0
57,2012,0,0,,,1750,,48207,2463700,47.099998,12.4,51.106998,15702,5788,31975,552088,,17.266001,26524,,,18.16,,,,23579.5,3701,,0,,,95884,0,0
57,2013,0,0,,,1802,,49121,2553156,47.099998,12.2,51.977001,16062,5574,33286,586256,,17.613001,27654,,,18.490999,,,,,3830,,0,,,98469,0,0
57,2014,0,0,,,1818,,49663,2653367,47.099998,12,53.426998,16472,5818,34729,623942,,17.966,29225,,,,,,,,3686,,0,,,100864,0,0
57,2015,0,0,,,1819,,49037,2727560,47,11.9,55.622002,16787,6941,36476,665821,,18.253674,30871,,,,,,,,3786,,0,,,102300,0,1
57,2016,0,0,,,1843,,49472,2889433,47,11.6,58405,17019,7571,37952,707361,,18.638306,32241,,,,,,,,3868,,0,,,104443,0,1
58,2001,0,0,,,518,,71097,,,,39.551598,7959,19344,33757,,,25.779787,31169,,,,,,,,2070,,0,,,112813,1,1
58,2002,0,0,,,551,,71690,,,,40.086079,8680,19022,34974,,,27.081898,32231,,,,,,,,2192,,0,,,115344,1,1
58,2003,0,0,,,558,,71916,3163007,43,11.6,43.893002,9304,19256,36199,,,27.042206,33290,,68.099998,28.596001,,,,10894.392,2351,,0,,,117419,0,1
58,2004,0,0,,,589,,72008,3206759.5,43.200001,11.7,44.533001,10767,18223,37649,1005044.5,,26.695118,34581,,69.900002,27.780001,,,,11414.82,2479,,0,,,120424,0,1
58,2005,0,0,,,581,,74552,3389066.8,43.099998,11.7,45.459,9880,19151,38957,1045455.4,,26.836138,35779,,70,27.780001,,,,11294.64,2597,,0,,,123389,0,1
58,2006,0,0,,,630,,79164,3707900.5,43.299999,11.6,46.838001,11773,21956,44683,1221029.8,,27.326494,41009,,70.300003,28.236,,,,12519.36,3044,,0,,,135620,0,1
58,2007,0,0,,,636,,77694,3814374,43.299999,11.7,49.095001,12636,22914,46538,1269560.4,,27.280081,42679,,71.5,28.308001,,,,12402,3223,,0,,,136868,0,1
58,2008,0,0,,,641,,76515,3846190,43.400002,11.9,50.266998,12168,22115,46981,1327282.9,,28.251482,43041,,,26.437,,,,12743.721,3299,,0,,,135664,0,1
58,2009,0,0,,,624,,77162,4049217,43.400002,11.8,52.450001,12490,23073,50208,1381366.3,,27.512871,46009,,,25.802999,,,,12335.856,3575,,0,,,139860,0,1
58,2010,0,0,,,654,,77356,4047547,43.5,11.9,52.324001,12756,23651,51853,1421381.8,,27.411755,47517,,,26.141001,,,,13189.218,3682,,0,,,141965,0,1
58,2011,0,0,,,602,,76755,4106922,43.5,12,49.078999,13237,25196,53537,1459549.6,,27.262447,49079,,,27.458,,,,11931.64,3856,,0,,,143529,0,1
58,2012,0,0,,,591,,76649,4146325,43.5,12,50.779999,12201,27591,55425,1485527.4,,26.802479,50780,,,27.209999,,,,11548.14,4054,,0,,,144275,0,1
58,2013,0,0,,,568,,76765,4205399,43.5,12.1,54.783001,12614,28881,57168,1521476.9,,32.945999,52331,,,,,,,,4269,,0,,,146547,0,0
58,2014,0,0,,,563,,77243,4353988,43.400002,12.1,53.773998,12907,29984,58809,1573762.9,,26.760578,53774,,,,,,,,4472,,0,,,148959,0,1
58,2015,0,0,,,571,,79406,4672229,43.299999,12,56.589001,13314,31026,61986,,,26.320524,56589,,,,,,,,4826,,0,,,154706,0,1
58,2016,0,0,,,521,,80530,4858593,43.299999,11.9,57.890999,13680,31850,63503,,,27.064768,57891,,,,,,,,5091,,0,,,157713,0,1
59,2001,0,0,,,3531,,151080,4112237.8,42.799999,9.6999998,27.219,108051,,53665,581199.5,,10.830141,43117,692488,,,,,,46382,7017,,0,,,312796,0,1
59,2002,0,0,,,3737,,152148,422053.88,43.099998,9.8000002,27.74,110741,,56705,656547.38,,11.578298,45585,774213,,,,,,51355,7383,,0,,,319594,0,1
59,2003,0,0,,,3966,,154872,4431599.5,43.299999,9.8000002,28.615,112612,,59447,715099.69,,12.029198,47798,869204,,,,,,58055,7683,,0,,,326931,0,1
59,2004,0,0,,,4232,,156353,4617273,43.599998,9.8000002,29.531,114910,,62407,778636.19,,12.476745,50196,944037,,,,,,63701,7979,,0,,,333670,0,1
59,2005,0,0,,,4468,,157101,4786280.5,43.799999,10,30.466,124248,,63939,1022022.6,,15.984338,52370,1019133,,,,,,70076,7101,,0,,,345288,0,1
59,2006,0,0,,,4659,,158091,4971973.5,43.900002,10,31.450001,117711,,66757,1117210.6,,16.735483,54736,1093235,,,,,,76167,7362,,0,,,342559,0,1
59,2007,0,0,,,4903,,162804,5196295,43.799999,9.6999998,31.917,123130,,70756,1214384.9,68.199997,17.163,57019,1042092.1,69.599998,18.275999,,,,71007.008,8834,,0,,,356690,0,0
59,2008,0,0,,,5075,,165733,5544705,44,9.6999998,33.456001,126008,,73540,1305908.4,68.300003,17.757999,59406,1122297.3,69.599998,18.892,,,,75413.977,9059,,0,,,365281,0,0
59,2009,0,0,,,5257,,167122,5831863.5,44.200001,9.8000002,34.896,126524,,76143,1395939.9,68.5,18.333,61466,1199194.6,69.800003,19.51,,,,80117.117,9420,,0,,,369789,0,0
59,2010,0,0,,,5399,,164896,5763556,44.400002,10.1,34.952999,129243,,79168,1498663,68.599998,18.93,64049,1288593.8,69.900002,20.118999,,,,84590.555,9720,,0,,,373307,0,0
59,2011,0,0,,,5676,,161676,5684624,44.5,10.2,34.952999,129360,,83115,1627813.4,68.699997,19.584999,67486,1402917.9,69.900002,20.788,,,,91458.68,9953,,0,,,374151,0,0
59,2012,0,0,,,5845,,162311,5857789.5,44.400002,10.2,36.09,131141,,86829,1752606.8,68.800003,20.184999,70843,151474.14,69.900002,21.382,,,,96834.133,10141,,0,,,380281,0,0
59,2013,0,0,,,6030,,161744,5823578,44.400002,10.2,36.005001,130695,,90214,1874720.4,68.900002,20.781,73830,1622807.9,70,21.98,,,,102379.13,10354,,0,,,382653,0,0
59,2014,0,0,,,6229,,161360,5834686.5,44.400002,10.2,36.159,132553,,93504,1998323,69.099998,21.372,76665,1730708,70.199997,22.575001,,,,108224.29,10610,,0,,,387417,0,0
59,2015,0,0,,,6352,,157215,5904827,44.599998,10.3,37.558998,137026,,96338,2116322.8,,21.967684,79156,1833925.9,70.300003,23.169001,,,,112954.03,10830,,0,,,390579,0,1
59,2016,0,0,,,6430,,154104,6022533,44.799999,10.3,39081,142635,,99483,2249044736,,22607.328,82145,1955027.3,70.400002,23.799999,,,,117175.09,10908,,0,,,396222,0,1
60,2001,0,0,,,180,,9087,327049.25,,,35.991001,1018,,6215,115998.91,,18.664347,6035,,,,,,,,,,0,,,16320,0,1
60,2002,0,0,,,156,,8695,312747.5,,,35.969002,1130,,6410,125623.46,,19.598043,6254,,,,,,,,,,0,,,16235,0,1
60,2003,0,0,,,85,,8895,318744.19,,,35.846001,1207,,6486,136320.13,,21.017595,6401,,,,,,,,,,0,,,16588,0,1
60,2004,0,0,,,153,,9002,328210.88,,,36.459999,1285,,6731,142359.31,,21.149801,6578,,,,,,,,,,0,,,17018,0,1
60,2005,0,0,,,156,,9193,345695.88,,,37.604,1357,,6829,148340.17,,21.722094,6673,,,,,,,,,,0,,,17379,0,1
60,2006,0,0,,,155,,9033,348614.69,,,38.592999,1508,,6954,155230.3,,22.322447,6799,,,,,,,,,,0,,,17495,0,1
60,2007,0,0,,,167,,8640,360842.41,,,41.764,1609,,7141,164048.45,,22.972755,6974,,,,,,,,,,0,,,17390,0,1
60,2008,0,0,,,157,,8599,369424.66,,,42.960999,1687,,7325,172112.94,,23.496647,7168,,,,,,,,,,0,,,17611,0,1
60,2009,0,0,,,146,,8784,377652.25,,,42.993,1733,,7470,179850.47,,24.076368,7324,,,,,,,,,,0,,,17987,0,1
60,2010,0,0,,,145,,8457,369911.25,,,43.740002,1787,,7606,187267.53,,24.621027,7461,,,,,,,,,,0,,,17850,0,1
60,2011,0,0,,,167,,8231,361639,,,43.936001,1846,,7775,191892.66,,24.680727,7608,,,,,,,,,,0,,,17852,0,1
60,2012,0,0,,,176,,7458,329293.16,,,44.153,2025,,8055,201906.77,,25.066017,7879,,,,,,,,,,0,,,17538,0,1
60,2013,0,0,,,175,,7319,323205.78,,,44.16,2152,,8290,210904.47,,25.440828,8115,,,,,,,,,,0,,,17761,0,1
60,2014,0,0,,,167,,7390,332085.69,,,44.937,2212,,8401,217149.53,,25.848057,8234,,,,,,,,,,0,,,18003,0,1
60,2015,0,0,,,165,,7358,334400.97,,,45.446999,2288,,8588,223021.52,,25.968969,8423,,,,,,,,,,0,,,18234,0,1
60,2016,0,0,,,154,,7441,339799.38,,,45.666,2334,,8684,227218.91,,26.165236,8530,,,,,,,,,,0,,,18459,0,1
61,2001,0,0,,,770,38,26423,808959.13,,,30.615999,5567,,9180,57989.016,,6.3169999,7881,51145.203,,,,,,5106.376,529,491,0,,,41170,0,0
61,2002,0,0,,,831,37,27328,875061.31,,,32.021,6007,,9601,65001.492,,6.77,8220,57169.441,,,,,,5861.6738,550,513,0,,,42936,0,0
61,2003,0,0,,,871,33,27809,932953.69,,,33.549,6541,,10107,71769.508,,7.1009998,8680,63190.543,,,,,,6487.937,556,523,0,,,44457,0,0
61,2004,0,0,,,933,34,28761,989446.06,,,34.402,6935,,10606,79465.766,,7.493,9104,69920.016,,,,,,7351.373,569,535,0,,,46302,0,0
61,2005,0,0,,,985,43,29281,1031415.3,,,35.224998,7329,,11232,87954.992,,7.8309999,9668,77471.539,,,,,,8205.1602,579,536,0,,,47842,0,0
61,2006,0,0,,,1039,41,29940,1082349.5,,,36.151001,7745,,11787,97259.445,,8.2510004,10159,85737.609,,,,,,9000.7539,589,548,0,,,49472,0,0
61,2007,0,0,,,1089,38,30521,1146094.4,,,37.550999,8216,,12406,107261.96,,8.6459999,10723,94750.406,,,,,,9822.6309,594,556,0,,,51143,0,0
61,2008,0,0,,,1158,40,31187,1222745.4,,,39.207001,8715,,13169,118839.95,,9.0240002,11391,105013.7,,,,,,10888.105,620,580,0,,,53071,0,0
61,2009,0,0,,,1215,47,32291,1285952,,,38.824001,9143,,13906,131340.23,,9.4449997,12052,116260.95,,,,,,11812.448,639,592,0,,,55340,0,0
61,2010,0,0,,,1232,48,32975,1331226.4,,,40.370998,9374,,14622,139392,,9.533,12746,123932.85,,,,,,12150.683,644,596,0,,,56971,0,0
61,2011,0,0,,,1266,48,32851,1350646.5,,,41.113998,9782,,15492,150824.09,,9.7360001,13561,134666.11,,,,,,12712.824,665,617,0,,,58125,0,0
61,2012,0,0,,,1349,49,32690,1359655.8,43.450001,10.35,41.591999,10261,,16483,169170.53,,10.263,14451,151083,,,,,,14294974,683,634,0,,,59434,0,0
