ppd_id,fy,EEGroupID,TierID,source_ActLiabilities,notes_ActLiabilities,PVFB_InactiveNonVested,PVFB_active,PVFB_InactiveVested,PVFB_retiree,PVFB_other,PVFB_tot,PVFNC_tot,PVFNC_EE,PVFNC_ER,PVFS,MktAssets_ActRpt,ActAssets_AVA,ActLiabilities_EAN,ActLiabilities_PUC
153,2008,0,0,2009 DPFP AV p 10,,,,,,,4750685.5,,,,,2533056,,,
153,2009,0,0,2010 DPFP AV p 13,,,,,,,5041696.5,,,,,2851646,,,
153,2010,0,0,2011 DPFP AV p  14,,,,,,,5193431,,,,,3112686.5,,,
153,2011,0,0,2012 DPFP AV p  95,,,,,,,5353464,,,,,2990943.3,,,
153,2012,0,0,2013 DPFP AV p 13 ,Only total PVFB,,,,,,5603127,,,,,3206365,,,
153,2013,0,0,2014 DPFP AV p 12,Only total PVFB,,,,,,5889448.5,,,,,,,,
153,2014,0,0,,,,,,,,,,,,,,,,
153,2015,0,0,,,,,,,,,,,,,,,,
153,2016,0,0,,,,,,,,,,,,,,,,
154,2001,0,0,,,,,,,,,,,,,,,,
154,2002,0,0,,,,,,,,,,,,,,,,
154,2003,0,0,,,,,,,,,,,,,,,,
154,2004,0,0,,,,,,,,,,,,,,,,
154,2005,0,0,,,,,,,,,,,,,,,,
154,2006,0,0,,,,,,,,,,,,,,,,
154,2007,0,0,,,,,,,,,,,,,,,,
154,2008,0,0,,,,,,,,,,,,,,,,
154,2009,0,0,,,,,,,,,,,,,,,,
154,2010,0,0,,,,,,,,,,,,,,,,
154,2011,0,0,,,,,,,,,,,,,,,,
154,2012,0,0,,,,,,,,,,,,,,,,
154,2013,0,0,2013 AV Detroit P&F p 4,,,749847.38,28044.895,2911281,,3689173.3,,,,,,,,
154,2014,0,0,,,,,,,,,,,,,,,,
154,2015,0,0,,,,,,,,,,,,,,,,
154,2016,0,0,,,,,,,,,,,,,,,,
155,2001,0,0,,,,,,,,,,,,,,,,
155,2002,0,0,,,,,,,,,,,,,,,,
155,2003,0,0,,,,,,,,,,,,,,,,
155,2004,0,0,,,,,,,,,,,,,,,,
155,2005,0,0,,,,,,,,,,,,,,,,
155,2006,0,0,,,,,,,,,,,,,,,,
155,2007,0,0,,,,,,,,,,,,,,,,
155,2008,0,0,,,,,,,,,,,,,,,,
155,2009,0,0,,,,,,,,,,,,,,,,
155,2010,0,0,,,,,,,,,,,,,,,,
155,2011,0,0,,,,,,,,,,,,,,,,
155,2012,0,0,,,,,,,,,,,,,,,,
155,2013,0,0,,,,,,,,,,,,,,,,
155,2014,0,0,2014 AV Baltimore P&F  p 16 ???,Check data,,,,,,,,,,,,,,
155,2015,0,0,,,,,,,,,,,,,,,,
155,2016,0,0,,,,,,,,,,,,,,,,
156,2001,0,0,,,,,,,,2088700,507300,,,,,,,
156,2002,0,0,,,,,,,,,,,,,,,,
156,2003,0,0,,,,,,,,2229800,452900,,,,,,,
156,2004,0,0,,,,,,,,,,,,,,,,
156,2005,0,0,,,,,,,,2448500,431000,,,,,,,
156,2006,0,0,,,,,,,,,,,,,,,,
156,2007,0,0,,,,,,,,2825800,531200,,,,,,,
156,2008,0,0,,,,,,,,,,,,,,,,
156,2009,0,0,,,,,,,,3328700,674900,,,,,,,
156,2010,0,0,,inc,,,,,,3379600,670600,,,,,,,
156,2011,0,0,,inc,,,,,,3494100,634800,,,,,,,
156,2012,0,0,,inc,,,,,,3679800,654200,,,,,,,
156,2013,0,0,,inc,,2350300,1657000,1497000,,4007300,747200,,,,,,,
156,2014,0,0,2014 AV Seattle ERS p 25 - 27,,,2477800,170100,1583400,,4231300,798700,,,,,,,
156,2015,0,0,,,,,,,,,,,,,,,,
156,2016,0,0,,,,,,,,,,,,,,,,
158,2001,0,0,,,,,,,,,,,,,,,,
158,2002,0,0,,,,,,,,,,,,,,,,
158,2003,0,0,,,,,,,,,,,,,,,,
158,2004,0,0,,,,,,,,,,,,,,,,
158,2005,0,0,,,,,,,,,,,,,,,,
158,2006,0,0,,,,,,,,,,,,,,,,
158,2007,0,0,,,,,,,,,,,,,,,,
158,2008,0,0,,,,,,,,,,,,,,,,
158,2009,0,0,,,,,,,,,,,,,,,,
158,2010,0,0,,,,,,,,,,,,,,,,
158,2011,0,0,,,,,,,,,,,,,,,,
158,2012,0,0,,,,,,,,,,,,,,,,
158,2013,0,0,,,,,,,,,,,,,,,,
158,2014,0,0,2014 Metro PP AV p 10 P 116,check data,,1586314.1,,1557639,,693821.56,,0,413522.44,4425357,2697364,2450131.5,3143953,
158,2015,0,0,,,,,,,,,,,,,,,,
158,2016,0,0,,,,,,,,,,,,,,,,
159,2001,0,0,,,,,,,,,,,,,,,,
159,2002,0,0,,,,,,,,,,,,,,,,
159,2003,0,0,,,,,,,,,,,,,,,,
159,2004,0,0,,,,,,,,,,,,,,,,
159,2005,0,0,,,,,,,,,,,,,,,,
159,2006,0,0,,,,,,,,,,,,,,,,
159,2007,0,0,,,,,,,,,,,,,,,,
159,2008,0,0,,,,,,,,,,,,,,,,
159,2009,0,0,,,,,,,,,,,,,,,,
159,2010,0,0,,,,,,,,,,,,,,,,
159,2011,0,0,,,,,,,,,,,,,,,,
159,2012,0,0,,,,,,,,,,,,,,,,
159,2013,0,0,,,,,,,,,,,,,1733319,1565291.3,2512635.5,
159,2014,0,0,2014 Jacksonville GERP AV p 36  p.8: AVA,1.Check data;  2. New Assumptions and Asset Method,,1169833.9,977.80432,1793420.1,,2973032,40107.262,20202.398,89058.93,2081648.4,1848189,1751888.5,2662187.8,
159,2015,0,0,,,,,,,,,,,,,,,,
159,2016,0,0,,,,,,,,,,,,,,,,
160,2001,0,0,,,,,,,,,,,,,,,,
160,2002,0,0,,,,,,,,,,,,,,,,
160,2003,0,0,,,,,,,,,,,,,,,,
160,2004,0,0,,,,,,,,,,,,,,,,
160,2005,0,0,,,,,,,,,,,,,,,,
160,2006,0,0,,,,,,,,,,,,,,,,
160,2007,0,0,,,,,,,,,,,,,,,,
160,2008,0,0,,,,,,,,,,,,,,,,
160,2009,0,0,,,,,,,,,,,,,,,,
160,2010,0,0,,,,,,,,,,,,,,,,
160,2011,0,0,,,,,,,,,,,,,,,,
160,2012,0,0,,,,,,,,,,,,,,,,
160,2013,0,0,,,,617715.38,,1793683.9,3610.5569,2399055.5,,,,144934.38,1537511,1424933,2254121,
160,2014,0,0,2014 Cincinnati ERS AV p 16,,,601761,,1784574.6,3669.6919,2405959.8,,,,146137.34,1522851,1453922.3,2259822.5,
160,2015,0,0,,,,,,,,,,,,,,,,
160,2016,0,0,,,,,,,,,,,,,,,,
161,2001,0,0,,,,,,,,,,,,,,,,
161,2002,0,0,,,,,,,,,,,,,,,,
161,2003,0,0,,,,,,,,,,,,,,,,
161,2004,0,0,,,,,,,,,,,,,,,,
161,2005,0,0,,,,,,,,,,,,,,,,
161,2006,0,0,,,,,,,,,,,,,,,,
161,2007,0,0,,,,,,,,,,,,,,,,
161,2008,0,0,,,,,,,,,,,,,,,,
161,2009,0,0,,,,,,,,,,,,,,,,
161,2010,0,0,,,,,,,,,,,,,,,,
161,2011,0,0,,,,,,,,,,,,,,,,
161,2012,0,0,,,,,,,,,,,,,917486,917486,1798404.5,
161,2013,0,0,2013 Atlanta GE AV p 31 -33,,,653651328,8902619,1258434.1,,1920988.1,7838.7808,117351.47,848672,,1014429,954964.63,1863532.3,
161,2014,0,0,,,,,,,,,,,,,,,,
161,2015,0,0,,,,,,,,,,,,,,,,
161,2016,0,0,,,,,,,,,,,,,,,,
162,2001,0,0,,,,,,,,,,,,,,,,
162,2002,0,0,,,,,,,,,,,,,,,,
162,2003,0,0,,,,,,,,,,,,,,,,
162,2004,0,0,,,,,,,,,,,,,,,,
162,2005,0,0,,,,,,,,,,,,,,,,
162,2006,0,0,,,,,,,,,,,,,,,,
162,2007,0,0,,,,,,,,,,,,,,,,
162,2008,0,0,,,,,,,,,,,,,,,,
162,2009,0,0,,,,,,,,,,,,,,,,
162,2010,0,0,,,,,,,,,,,,,,,,
162,2011,0,0,,,,,,,,,,,,,,,,
162,2012,0,0,,,,,,,,,,,,,,,,
162,2013,0,0,,,,,,,,,,,,,,,,
162,2014,0,0,2014 Omaha SRS AV p  16,,1906,978282,27448,1028802,,2036438,312468,,,,1295000,1277546,1723970,
162,2015,0,0,,,,,,,,,,,,,,,,
162,2016,0,0,,,,,,,,,,,,,,,,
163,2001,0,0,,,,,,,,,,,,,,,,
163,2002,0,0,,,,,,,,,,,,,,,,
163,2003,0,0,,,,,,,,,,,,,,,,
163,2004,0,0,,,,,,,,,,,,,,,,
163,2005,0,0,,,,,,,,,,,,,926869.88,,,
163,2006,0,0,,,,,,,,,,,,,1031031.1,,,
163,2007,0,0,,,,,,,,,,,,,1035391.3,,,
163,2008,0,0,,,,,,,,,,,,,711989.56,,,
163,2009,0,0,,,,,,,,,,,,,848628.25,,,
163,2010,0,0,,,,,,,,,,,,,941863.38,,,
163,2011,0,0,,,,,,,,,,,,,887029.69,,,
163,2012,0,0,,,,,,,,,,,,,960010.69,,,
163,2013,0,0,,,,,,,,,,,,,1060092.3,1074038.4,1471977.3,
163,2014,0,0,2015 Baton Rouge ERS AV p 7 -11,,,597626.19,7818.9331,754566.88,357093.22,1717105.3,,12551.473,21575.938,949971,1072493,1106575.9,1559275.1,
163,2015,0,0,,,,,,,,,,,,,,,,
163,2016,0,0,,,,,,,,,,,,,,,,
164,2001,0,0,,,,,,,,,,,,,,,,
164,2002,0,0,,,,,,,,,,,,,,,,
164,2003,0,0,,,,,,,,,,,,,,,,
164,2004,0,0,,,,,,,,,,,,,,,,
164,2005,0,0,,,,,,,,,,,,,,,,
164,2006,0,0,,,,,,,,,,,,,,,,
164,2007,0,0,,,,,,,,,,,,,,,,
164,2008,0,0,,,,,,,,,,,,,,,,
164,2009,0,0,,,,,,,,,,,,,,,,
164,2010,0,0,,,,,,,,,,,,,,,,
164,2011,0,0,,,,,,,,,,,,,,,,
164,2012,0,0,,,,,,,,,,,,,,,,
164,2013,0,0,,,,,,,,,,,,,,,,
164,2014,0,0,,,,,,,,,,,,,,,,
164,2015,0,0,,,,,,,,,,,,,,,,
164,2016,0,0,,,,,,,,,,,,,,,,
165,2001,0,0,,,,,,,,,,,,,,,,
165,2002,0,0,,,,,,,,,,,,,,,,
165,2003,0,0,,,,,,,,,,,,,,,,
165,2004,0,0,,,,,,,,,,,,,,,,
165,2005,0,0,,,,,,,,,,,,,,,,
165,2006,0,0,,,,,,,,,,,,,,,,
165,2007,0,0,,,,,,,,,,,,,,,,
165,2008,0,0,,,,,,,,,,,,,,,,
165,2009,0,0,,,,,,,,,,,,,,,,
165,2010,0,0,,,,,,,,,,,,,,,,
165,2011,0,0,,,,,,,,,,,,,,,,
165,2012,0,0,,,,,,,,,,,,,,,,
165,2013,0,0,,,,,,,,,,,,,,,,
165,2014,0,0,,,,,,,,,,,,,,,,
165,2015,0,0,,,,,,,,,,,,,,,,
165,2016,0,0,,,,,,,,,,,,,,,,
166,2001,0,0,,,,,,,,,,,,,,,,
166,2002,0,0,,,,,,,,,,,,,,,,
166,2003,0,0,,,,,,,,,,,,,,,,
166,2004,0,0,,,,,,,,,,,,,,,,
166,2005,0,0,,,,,,,,,,,,,,,,
166,2006,0,0,,,,,,,,,,,,,,,,
166,2007,0,0,,,,,,,,,,,,,,,,
166,2008,0,0,,,,,,,,,,,,,,,,
166,2009,0,0,,,,,,,,,,,,,,,,
166,2010,0,0,,,,,,,,,,,,,,,,
166,2011,0,0,,,,,,,,,,,,,,,,
166,2012,0,0,,,,,,,,,,,,,,,,
166,2013,0,0,,,,,,,,,,,,,,,,
166,2014,0,0,,,,,,,,,,,,,,,,
166,2015,0,0,,,,,,,,,,,,,,,,
166,2016,0,0,,,,,,,,,,,,,,,,
167,2001,0,0,,,,,,,,,,,,,,,,
167,2002,0,0,,,,,,,,,,,,,,,,
167,2003,0,0,,,,,,,,,,,,,,,,
167,2004,0,0,,,,,,,,,,,,,,,,
167,2005,0,0,,,,,,,,,,,,,,,,
167,2006,0,0,,,,,,,,,,,,,,,,
167,2007,0,0,,,,,,,,,,,,,,,,
167,2008,0,0,,,,,,,,,,,,,,,,
167,2009,0,0,,,,,,,,,,,,,,,,
167,2010,0,0,,,,,,,,,,,,,,,,
167,2011,0,0,,,,,,,,,,,,,,,,
167,2012,0,0,,,,,,,,,,,,,,,,
167,2013,0,0,,,,,,,,,,,,,,,,
167,2014,0,0,,,,,,,,,,,,,,,,
167,2015,0,0,,,,,,,,,,,,,,,,
167,2016,0,0,,,,,,,,,,,,,,,,
168,2001,0,0,,,,,,,,,,,,,,,,
168,2002,0,0,,,,,,,,,,,,,,,,
168,2003,0,0,,,,,,,,,,,,,,,,
168,2004,0,0,,,,,,,,,,,,,,,,
168,2005,0,0,,,,,,,,,,,,,,,,
168,2006,0,0,,,,,,,,,,,,,,,,
168,2007,0,0,,,,,,,,,,,,,,,,
168,2008,0,0,,,,,,,,,,,,,,,,
168,2009,0,0,,,,,,,,,,,,,,,,
168,2010,0,0,,,,,,,,,,,,,,,,
168,2011,0,0,,,,,,,,,,,,,,,,
168,2012,0,0,,,,,,,,,,,,,,,,
168,2013,0,0,,,,,,,,,,,,,,,,
168,2014,0,0,,,,,,,,,,,,,,,,
168,2015,0,0,,,,,,,,,,,,,,,,
168,2016,0,0,,,,,,,,,,,,,,,,
169,2001,0,0,,,,,,,,,,,,,,,,
169,2002,0,0,,,,,,,,,,,,,,,,
169,2003,0,0,,,,,,,,,,,,,,,,
169,2004,0,0,,,,,,,,,,,,,,,,
169,2005,0,0,,,,,,,,,,,,,,,,
169,2006,0,0,,,,,,,,,,,,,,,,
169,2007,0,0,,,,,,,,,,,,,,,,
169,2008,0,0,,,,,,,,,,,,,,,,
169,2009,0,0,,,,,,,,,,,,,,,,
169,2010,0,0,,,,,,,,,,,,,,,,
169,2011,0,0,,,,,,,,,,,,,,,,
169,2012,0,0,,,,,,,,,,,,,,,,
169,2013,0,0,,,,,,,,,,,,,,,,
169,2014,0,0,,,,,,,,,,,,,,,,
169,2015,0,0,,,,,,,,,,,,,,,,
169,2016,0,0,,,,,,,,,,,,,,,,
170,2001,0,0,,,,,,,,,,,,,,,,
170,2002,0,0,,,,,,,,,,,,,,,,
170,2003,0,0,,,,,,,,,,,,,,,,
170,2004,0,0,,,,,,,,,,,,,,,,
170,2005,0,0,,,,,,,,,,,,,,,,
170,2006,0,0,,,,,,,,,,,,,,,,
170,2007,0,0,,,,,,,,,,,,,,,,
170,2008,0,0,,,,,,,,,,,,,,,,
170,2009,0,0,,,,,,,,,,,,,,,,
170,2010,0,0,,,,,,,,,,,,,,,,
170,2011,0,0,,,,,,,,,,,,,,,,
170,2012,0,0,,,,,,,,,,,,,,,,
170,2013,0,0,,,,,,,,,,,,,,,,
170,2014,0,0,,,,,,,,,,,,,,,,
170,2015,0,0,,,,,,,,,,,,,,,,
170,2016,0,0,,,,,,,,,,,,,,,,
171,2001,0,0,,,,,,,,,,,,,,,,
171,2002,0,0,,,,,,,,,,,,,,,,
171,2003,0,0,,,,,,,,,,,,,,,,
171,2004,0,0,,,,,,,,,,,,,,,,
171,2005,0,0,,,,,,,,,,,,,,,,
171,2006,0,0,,,,,,,,,,,,,,,,
171,2007,0,0,,,,,,,,,,,,,,,,
171,2008,0,0,,,,,,,,,,,,,,,,
171,2009,0,0,,,,,,,,,,,,,,,,
171,2010,0,0,,,,,,,,,,,,,,,,
171,2011,0,0,,,,,,,,,,,,,,,,
171,2012,0,0,,,,,,,,,,,,,,,,
171,2013,0,0,,,,,,,,,,,,,,,,
171,2014,0,0,,,,,,,,,,,,,,,,
171,2015,0,0,,,,,,,,,,,,,,,,
171,2016,0,0,,,,,,,,,,,,,,,,
172,2001,0,0,,,,,,,,,,,,,,,,
172,2002,0,0,,,,,,,,,,,,,,,,
172,2003,0,0,,,,,,,,,,,,,,,,
172,2004,0,0,,,,,,,,,,,,,,,,
172,2005,0,0,,,,,,,,,,,,,,,,
172,2006,0,0,,,,,,,,,,,,,,,,
172,2007,0,0,,,,,,,,,,,,,,,,
172,2008,0,0,,,,,,,,,,,,,,,,
172,2009,0,0,,,,,,,,,,,,,,,,
172,2010,0,0,,,,,,,,,,,,,,,,
172,2011,0,0,,,,,,,,,,,,,,,,
172,2012,0,0,,,,,,,,,,,,,,,,
172,2013,0,0,,,,,,,,,,,,,,,,
172,2014,0,0,,,,,,,,,,,,,,,,
172,2015,0,0,,,,,,,,,,,,,,,,
172,2016,0,0,,,,,,,,,,,,,,,,
173,2001,0,0,,,,,,,,,,,,,,,,
173,2002,0,0,,,,,,,,,,,,,,,,
173,2003,0,0,,,,,,,,,,,,,,,,
173,2004,0,0,,,,,,,,,,,,,,,,
173,2005,0,0,,,,,,,,,,,,,,,,
173,2006,0,0,,,,,,,,,,,,,,,,
173,2007,0,0,,,,,,,,,,,,,,,,
173,2008,0,0,,,,,,,,,,,,,,,,
173,2009,0,0,,,,,,,,,,,,,,,,
173,2010,0,0,,,,,,,,,,,,,,,,
173,2011,0,0,,,,,,,,,,,,,,,,
173,2012,0,0,,,,,,,,,,,,,,,,
173,2013,0,0,,,,,,,,,,,,,,,,
173,2014,0,0,,,,,,,,,,,,,,,,
173,2015,0,0,,,,,,,,,,,,,,,,
173,2016,0,0,,,,,,,,,,,,,,,,
174,2001,0,0,,State and Local Gov. Combined,,,,15549250,,,,,,,,,,
174,2002,0,0,,State and Local Gov. Combined,,,,17342504,,,,,,,,,,
174,2003,0,0,,State and Local Gov. Combined,,,,19857080,,,,,,,,,,
174,2004,0,0,,State and Local Gov. Combined,,,,22629338,,,,,,,,,,
